"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","max_length","trophic_level","thermal_mp_5min_95max","thermal_95thmax","trophic_group","water_column","diel_activity","habitat","Di","Ui","iucn_code","threats","esthe_score_mean","Importance","fishery_importance"
"Canthigaster_figueiredoi",1472.2739,"Canthigaster_figueiredoi_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster figueiredoi",3.43849071317908,8.46030910650776,2.87678391476124,0.370302818761584,0.407407407407407,0.900019837346417,0.842367119431671,"omnivore","demersal","day","coral",0.475539639468051,0.0301223425307623,"LC","nthr",1441.10905,NA,0
"Canthigaster_jactator",1635.8557,"Canthigaster_jactator_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster jactator",3.15134600176392,7.62525500422924,6.59514793513587,0.315791914682858,0.333333333333333,0.888740149411078,0.832981475755298,"omnivore","demersal","day","coral",0.478822945961095,0.0276422534794609,"LC","nthr",1689.8994,NA,0
"Canthigaster_janthinoptera",1697.8632,"Canthigaster_janthinoptera_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster janthinoptera",1.47759910980815,6.1375563570026,1.3948671816912,0.315791914682858,0.407407407407407,0.878529351701398,0.924766703956716,"omnivore","demersal","day","coral",0.477678580375915,0.00428875805584385,"LC","nthr",1621.6623,NA,0
"Canthigaster_marquesensis",1496.804,"Canthigaster_marquesensis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster marquesensis",5.82908693242044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1475.4287,NA,0
"Canthigaster_papua",1658.1393,"Canthigaster_papua_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster papua",2.49093941134796,6.27009835335577,1.62553591940435,0.335755956632923,0.37037037037037,0.925908702771588,0.93294032764142,"omnivore","demersal","day","coral",0.477964521547816,0.0089798188917056,"LC","nthr",1698.722,NA,0
"Canthigaster_punctatissima",1654.5891,"Canthigaster_punctatissima_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster punctatissima",1.17280664423385,6.02709492553597,1.23516405761898,0.315791914682858,0.37037037037037,0.912201406755866,0.902904689455581,"omnivore","demersal","day","coral",0.478151103555875,0.00982523306901209,"LC","nthr",1703.68665,NA,0
"Canthigaster_rapaensis",1439.4951,"Canthigaster_rapaensis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rapaensis",3.8607951265776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","thr",1428.3264,NA,0
"Canthigaster_rivulata",1650.6014,"Canthigaster_rivulata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rivulata",3.10686871420079,8.93438713161595,2.8777489492201,0.447131622958476,0.37037037037037,0.816427158643296,0.925190044697457,"omnivore","demersal","day","rock",0.532643301904844,0.0432991136398253,"LC","nthr",1490.4552,"of no interest",1
"Canthigaster_rostrata",1632.5983,"Canthigaster_rostrata_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rostrata",3.15890990281568,8.61299181288922,2.53629222657509,0.370302818761584,0.37037037037037,0.913365052878408,0.919282422264303,"omnivore","demersal","day","coral",0.47620992861151,0.0138625719784862,"LC","nthr",1507.7591,NA,0
"Canthigaster_sanctaehelenae",1464.2693,"Canthigaster_sanctaehelenae_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster sanctaehelenae",2.83577262268211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","thr",1530.90275,NA,0
"Canthigaster_smithae",1563.325,"Canthigaster_smithae_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster smithae",3.7700185312509,9.13590784398735,2.62287402924638,0.385469562809998,0.37037037037037,0.952683901897845,0.902363742814318,"omnivore","demersal","day","coral",0.476631178552776,0.0160555431532802,"LC","nthr",1574.2167,NA,0
"Canthigaster_valentini",1696.7048,"Canthigaster_valentini_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster valentini",6.78756369051117,12.6135342964437,7.35680431140902,0.353815629329109,0.296296296296296,0.869007585163384,0.92521608921827,"omnivore","demersal","day","coral",0.478325528244484,0.00817401438356487,"LC","nthr",1623.2874,NA,0
"Caprodon_longimanus",1623.6008,"Caprodon_longimanus_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Caprodon","Caprodon longimanus",25.2743094211613,27.1784503131199,27.5817277787479,0.64071731525239,0.703703703703704,0.654365931176277,0.625343675243821,"planktivore","pelagic site attached","day","rock",0.606097457585506,0.0662661638497827,"LC","nthr",1517.4767,NA,0
"Caracanthus_maculatus",1401.623,"Caracanthus_maculatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Caracanthus","Caracanthus maculatus",17.5081397724779,24.6419182564585,10.3196577424643,0.204416248357305,0.444444444444444,0.898677547438145,0.900384339902028,"benthic invertivore","benthic","day","coral",0.481198731591038,0.00903707109110283,"LC","nthr",1375.7443,NA,0
"Caracanthus_typicus",1531.4274,"Caracanthus_typicus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Caracanthus","Caracanthus typicus",16.2932933151676,24.7633237227086,9.83165121060844,0.101199629551303,0.407407407407407,0.889724708154361,0.815802657762764,"benthic invertivore","benthic","day","coral",0.490868709933936,0.027401528686428,"NT","nthr",1514.5449,NA,0
"Caracanthus_unipinna",1370.1389,"Caracanthus_unipinna_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","Caracanthus","Caracanthus unipinna",17.7229114978292,26.847331434874,11.4393023738398,0.204416248357305,0.592592592592593,0.916655999314783,0.929631543973436,"benthic invertivore","benthic","day","coral",0.484329709673608,0.0214732564125467,"LC","nthr",1299.9036,NA,0
"Carangoides_bajad",1490.3308,"Carangoides_bajad_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides bajad",9.56375591820088,16.7724814189997,4.08439615287098,0.658776987948576,0.925925925925926,0.916506880881349,0.935001482612107,"higher carnivore","pelagic non-site attached","day","water column",0.627464323496587,0.0163921884913189,"LC","nthr",1377.5549,"commercial",3
"Carangoides_bartholomaei",1211.3567,"Carangoides_bartholomaei_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides bartholomaei",14.5322265719242,14.9471948878856,3.53733286034932,0.772057023528008,0.925925925925926,0.920534274655303,0.930351318968965,"higher carnivore","pelagic non-site attached","day","water column",0.631913228533593,0.0107201934541051,"LC","nthr",1312.96,"commercial",3
"Carangoides_chrysophrys",1281.2399,"Carangoides_chrysophrys_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides chrysophrys",8.89834506596048,14.3026651030497,3.8523509703107,0.709811039509712,0.888888888888889,0.866277055405291,0.893328744689322,"higher carnivore","pelagic non-site attached","day","water column",0.624656577178204,0.0165465272909715,"LC","nthr",1321.1778,"commercial",3
"Carangoides_ferdau",1263.1854,"Carangoides_ferdau_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides ferdau",13.6261974158942,19.7786461413331,4.39747021340825,0.704473133122088,0.925925925925926,0.913307040856156,0.927842286541746,"higher carnivore","pelagic non-site attached","day","water column",0.62871990742222,0.0162019528883304,"LC","nthr",1280.65445,"commercial",3
"Carangoides_fulvoguttatus",1260.9142,"Carangoides_fulvoguttatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides fulvoguttatus",12.2011924794708,17.3464964178381,3.90348236178482,0.806603885656669,0.888888888888889,0.894777623404272,0.929503315566894,"higher carnivore","pelagic non-site attached","day","water column",0.630219527817607,0.0144941596497755,"LC","nthr",1255.41456666667,"commercial",3
"Carangoides_gymnostethus",1246.3705,"Carangoides_gymnostethus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides gymnostethus",6.77012515884332,15.2983793219599,3.93618115781041,0.752092981577943,0.777777777777778,0.888558125050905,0.938390976458743,"higher carnivore","pelagic non-site attached","day","water column",0.619691874590269,0.0173136649300298,"LC","nthr",1240.04186666667,"commercial",3
"Carangoides_orthogrammus",1226.156,"Carangoides_orthogrammus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides orthogrammus",13.2829126410319,18.3508078657623,4.18272927945402,0.717546119449282,0.925925925925926,0.847215541580441,0.928065510918794,"higher carnivore","pelagic non-site attached","day","water column",0.62846208764321,0.0139312058353876,"LC","nthr",1257.0414,"commercial",3
"Carangoides_plagiotaenia",1212.9934,"Carangoides_plagiotaenia_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Carangoides","Carangoides plagiotaenia",12.281400109378,20.9774769247095,1.84335055645416,0.64071731525239,0.740740740740741,0.926125010478076,0.924880050680043,"higher carnivore","pelagic non-site attached","day","water column",0.614100105821342,0.0152696568741336,"LC","nthr",1222.94295,"minor commercial",1
"Caranx_caballus",1172.5796,"Caranx_caballus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx caballus",5.8242441200996,13.6493334741764,3.79142079550224,0.658776987948576,0.777777777777778,0.934087017655987,0.935078674104451,"higher carnivore","pelagic non-site attached","day","water column",0.616910433345928,0.0152696568741336,"LC","nthr",1227.6882,"commercial",3
"Caranx_caninus",1196.1658,"Caranx_caninus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx caninus",11.259493239692,13.7567262399576,2.40073293985187,0.773942443519827,0.703703703703704,0.946645845640488,0.890957738092006,"higher carnivore","pelagic non-site attached","day","water column",0.617827010294552,0.0366587617136561,"LC","nthr",1252.305,"commercial",3
"Caranx_crysos",1203.0392,"Caranx_crysos_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx crysos",5.45366548699537,12.8995138251888,3.13023368543798,0.704473133122088,0.888888888888889,0.662430655622172,0.889758746917438,"higher carnivore","pelagic non-site attached","day","water column",0.627627440702806,0.0221464390434024,"LC","nthr",1219.1899,"minor commercial",1
"Caranx_ignobilis",1299.8873,"Caranx_ignobilis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx ignobilis",4.41134064799954,12.6749031739449,5.09683383458738,0.87260213379017,0.814814814814815,0.840334489771997,0.928983718264976,"higher carnivore","pelagic non-site attached","day","water column",0.628997491535338,0.0125698499711384,"LC","nthr",1291.62285,"commercial",3
"Caranx_lugubris",1305.904,"Caranx_lugubris_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx lugubris",6.29082212731252,13.2643709607524,5.11267667646573,0.772057023528008,0.925925925925926,0.870584145351702,0.928983718264976,"higher carnivore","pelagic non-site attached","day","water column",0.631116722633771,0.00597802544924747,"LC","nthr",1264.2168,"minor commercial",1
"Caranx_melampygus",1337.7761,"Caranx_melampygus_30","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx melampygus",5.16683040927224,12.9221145293064,3.14071580100456,0.801806587755019,0.925925925925926,0.923357964662728,0.92521608921827,"higher carnivore","pelagic non-site attached","day","water column",0.633558342350064,0.0106137408496622,"LC","nthr",1300.62372919465,"commercial",3
"Caranx_papuensis",1265.2795,"Caranx_papuensis_A_1",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx papuensis",5.096232810881,12.808568701127,2.7784472048751,0.747834754155962,0.740740740740741,0.837426291102965,0.910270531167492,"higher carnivore","pelagic non-site attached","day","water column",0.616722335492229,0.0244823878010246,"LC","nthr",1246.1973,"minor commercial",1
"Caranx_sexfasciatus",1251.4045,"Caranx_sexfasciatus_J_2",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Caranx","Caranx sexfasciatus",13.1316976567835,12.7195109541716,3.68813244756217,0.806603885656669,0.925925925925926,0.878109732826268,0.935078674104451,"higher carnivore","pelagic non-site attached","day","water column",0.633259784025704,0.00593527015045073,"LC","nthr",1236.265825,"commercial",3
"Caulolatilus_princeps",1224.9688,"Caulolatilus_princeps_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Caulolatilus","Caulolatilus princeps",26.882028300438,42.1077190721556,6.15344686550455,0.775809287643213,0.703703703703704,0.707312481042668,0.769024722528139,"higher carnivore","demersal","night","sand",0.635021767848861,0.355029082113843,"LC","nthr",1240.1827,"commercial",3
"Centroberyx_affinis",1432.2644,"Centroberyx_affinis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Berycidae","Centroberyx","Centroberyx affinis",13.2361753,47.6684594903492,2.63001771412047,0.644469579367595,0.666666666666667,0.696602965033617,0.711954813603055,"higher carnivore","pelagic site attached","night","rock",0.671116750373652,0.0557606915418182,"NE","nev",1443.9198,"commercial",3
"Centroberyx_gerrardi",1435.362,"Centroberyx_gerrardi_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Berycidae","Centroberyx","Centroberyx gerrardi",10.6388646999992,46.3698041903484,2.318248502373,0.693323850077237,0.777777777777778,0.631070233122064,0.615540010698904,"higher carnivore","pelagic site attached","night","rock",0.682812672309029,0.0361040707461164,"NE","nev",1404.8313,"commercial",3
"Centroberyx_lineatus",1532.4589,"Centroberyx_lineatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Berycidae","Centroberyx","Centroberyx lineatus",7.608669,44.8547063403492,1.35626751376354,0.624917905688667,0.814814814814815,0.669087137264005,0.669684549249086,"higher carnivore","pelagic site attached","night","rock",0.679655031034647,0.0361040707461164,"LC","nthr",1436.1481,"minor commercial",1
"Centrogenys_vaigiensis",1393.6725,"Centrogenys_vaigiensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Centrogenyidae","Centrogenys","Centrogenys vaigiensis",52.3847015314362,62.8813066162807,22.0355757246926,0.509377606976772,0.703703703703704,0.893002498326243,0.923080267044988,"higher carnivore","benthic","day","rock",0.571073155140911,0.0419543516380498,"NE","nev",1497.6108,"minor commercial",1
"Centrolabrus_exoletus",1379.7673,"Centrolabrus_exoletus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Centrolabrus","Centrolabrus exoletus",7.00384833764462,9.65293963482323,6.38774064687582,0.447131622958476,0.555555555555555,0.163784843627178,0.485842402050774,"benthic invertivore","demersal","day","rock",0.547010551133181,0.0760356241558745,"LC","nthr",1321.7336,"of no interest",1
"Centrolabrus_melanocercus",1393.3569,"Centrolabrus_melanocercus_M_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Centrolabrus","Centrolabrus melanocercus",NA,NA,NA,0.399511774502621,0.37037037037037,0.692090991625073,0.801251185701815,"benthic invertivore","demersal","day","rock",0.477540221276133,0.0213856414762983,"LC","nthr",1448.94275,NA,0
"Centropogon_australis",1307.9033,"Centropogon_australis_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Tetrarogidae","Centropogon","Centropogon australis",31.479356739539,45.1825803743478,17.842333134018,0.412584760829815,0.444444444444444,0.746972915759434,0.78339012015861,"benthic invertivore","benthic","day","rock",0.520403064994772,0.0412036050723422,"NE","nev",1439.4335,NA,0
"Centropyge_acanthops",1738.1558,"Centropyge_acanthops_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge acanthops",3.80859990174938,11.1808449918649,3.09587438730594,0.293474014564691,0.333333333333333,0.965511920729433,0.967341192398918,"browsing herbivore","demersal","day","coral",0.479594161147538,0.0274128353315115,"LC","nthr",1715.0603,"of no interest",1
"Centropyge_argi",1457.3054,"Centropyge_argi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge argi",5.69097231109243,11.0408903473259,2.86377872265187,0.293474014564691,0,0.909645458526968,0.917315008560676,"browsing herbivore","demersal","day","coral",0.500898521398525,0.0188682998623328,"LC","nthr",1420.1755,NA,0
"Centropyge_bicolor",1722.4026,"Centropyge_bicolor_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge bicolor",8.49787282851129,12.9904903320901,2.71683550900303,0.353815629329109,0.259259259259259,0.931632846461884,0.935515953825054,"omnivore","demersal","day","coral",0.481057923819438,0.00750329614442267,"LC","nthr",1710.7822,"subsistence fisheries",2
"Centropyge_bispinosa",1698.5352,"Centropyge_bispinosa_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge bispinosa",4.99653219217733,10.3615632679034,2.5371204839316,0.335755956632923,0.296296296296296,0.900525410199579,0.906777166547883,"omnivore","demersal","day","coral",0.479012988843357,0.00867699692270301,"LC","nthr",1656.6648,"subsistence fisheries",2
"Centropyge_eibli",1623.0767,"Centropyge_eibli_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge eibli",9.61893481403307,13.1432793618959,2.50085223198691,0.412584760829815,0.259259259259259,0.943451638410396,0.920331158552996,"omnivore","demersal","day","coral",0.479695518682768,0.008337775987636,"LC","nthr",1642.0659,NA,0
"Centropyge_ferrugata",1537.6166,"Centropyge_ferrugata_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge ferrugata",5.19208369858088,11.1361135067541,2.53932497670964,0.335755956632923,0.296296296296296,0.877631113442648,0.897935595376516,"omnivore","demersal","day","coral",0.478714422956411,0.00867699692270301,"LC","nthr",1474.9409,NA,0
"Centropyge_fisheri",1727.0488,"Centropyge_fisheri_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge fisheri",14.7272596951732,16.3987005270229,5.62943594545763,0.238963110485966,0.333333333333333,0.945709353123879,0.893588753580077,"browsing herbivore","demersal","day","coral",0.48117555136444,0.0302712403303758,"LC","nthr",1557.87815,NA,0
"Centropyge_flavissima",1695.7472,"Centropyge_flavissima_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge flavissima",13.4830413226751,15.0853493976226,5.31232580841141,0.399511774502621,0.296296296296296,0.89639535585852,0.896238252578947,"browsing herbivore","demersal","day","coral",0.473242461955519,0.00549653016279153,"LC","nthr",1686.2227,"subsistence fisheries",2
"Centropyge_heraldi",1558.29,"Centropyge_heraldi_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge heraldi",8.53969327117085,12.6505891910842,2.50861082390774,0.335755956632923,0.296296296296296,0.888755838781381,0.881075203556535,"browsing herbivore","demersal","day","coral",0.475369000021656,0.0158687485510436,"LC","nthr",1527.7812,NA,0
"Centropyge_hotumatua",1717.5116,"Centropyge_hotumatua_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge hotumatua",7.31610975654671,12.634652079646,2.81614835013474,0.293474014564691,0.296296296296296,0.851275460220282,0.849174861719,"browsing herbivore","demersal","day","coral",0.477448803160079,0.0163347459852883,"LC","nthr",1673.3971,NA,0
"Centropyge_joculator",1667.129,"Centropyge_joculator_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge joculator",3.80900497159183,10.2196944360023,1.93989600329095,0.315791914682858,0.296296296296296,0.939771855993708,0.898184707250087,"browsing herbivore","demersal","day","coral",0.477364922674616,0.0166440184501826,"LC","nthr",1585.8121,NA,0
"Centropyge_loriculus",1642.5198,"Centropyge_loriculus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge loriculus",3.18887634500142,11.6495971961418,2.68883607444852,0.412584760829815,0.296296296296296,0.901353207419917,0.889440349444306,"browsing herbivore","demersal","day","coral",0.47294655823771,0.00549653016279153,"LC","nthr",1672.7839,NA,0
"Centropyge_multispinis",1587.8342,"Centropyge_multispinis_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge multispinis",13.7056484199842,18.9244673737267,4.67614406498805,0.399511774502621,0.296296296296296,0.921328651411659,0.972610400810929,"omnivore","demersal","day","coral",0.478962992790378,0.0176933572531013,"LC","nthr",1493.8458614483,NA,0
"Centropyge_nox",1408.7006,"Centropyge_nox_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge nox",9.73779738403301,13.3402186713404,2.88016431696871,0.335755956632923,0.296296296296296,0.981479983356674,0.916378219902321,"browsing herbivore","demersal","day","coral",0.477982021180673,0.0128238391891108,"LC","nthr",1362.3912,NA,0
"Centropyge_tibicen",1548.4005,"Centropyge_tibicen_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Centropyge","Centropyge tibicen",9.00129580044128,13.0116612972063,2.70103412082382,0.457376450129489,0.296296296296296,0.869007585163384,0.92521608921827,"browsing herbivore","demersal","day","coral",0.47235570059991,0.0232713296403942,"LC","nthr",1497.09835,NA,0
"Cephalopholis_argus",1547.6216,"Cephalopholis_argus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis argus",9.27158838557228,17.2899969645102,6.93688642931714,0.675264177381051,0.925925925925926,0.911161800778872,0.929631543973436,"higher carnivore","demersal","day","coral",0.497638777783259,0.0107892616441698,"LC","nthr",1490.8379,"commercial",3
"Cephalopholis_boenak",1486.6895,"Cephalopholis_boenak_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis boenak",11.3200435439266,18.4525941992493,7.46589245847035,0.543924469105433,0.814814814814815,0.887923780169971,0.937095910960301,"higher carnivore","demersal","day","coral",0.482070896527222,0.0124823769770125,"LC","nthr",1344.86506666667,"subsistence fisheries",2
"Cephalopholis_cruentata",1605.3643,"Cephalopholis_cruentata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis cruentata",11.8878672676999,21.3641231398077,8.6011305665928,0.610368036235447,0.814814814814815,0.912252253920433,0.910498644580995,"higher carnivore","demersal","day","coral",0.482989745914866,0.00901623141871678,"LC","nthr",1507.492,"minor commercial",1
"Cephalopholis_cyanostigma",1517.5034,"Cephalopholis_cyanostigma_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis cyanostigma",10.9357550213081,19.6105937485938,7.75568898896966,0.598435373184158,0.814814814814815,0.914331158893408,0.93294032764142,"higher carnivore","demersal","day","coral",0.483095267066702,0.00901623141871678,"LC","nthr",1555.9832,"minor commercial",1
"Cephalopholis_formosa",1770.737,"Cephalopholis_formosa_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis formosa",10.3793843665319,22.3082885403884,8.81598493478437,0.567640775170703,0.777777777777778,0.966699866776667,0.941771465645325,"higher carnivore","demersal","day","coral",0.481046033617937,0.0133060138655052,"LC","nthr",1762.4553,"subsistence fisheries",2
"Cephalopholis_fulva",1585.4893,"Cephalopholis_fulva_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis fulva",8.1806093534075,16.7328585784387,7.05416075215135,0.603114207095828,0.777777777777778,0.93661942507388,0.899712713402083,"higher carnivore","demersal","day","coral",0.480057069090747,0.0143087073273933,"LC","nthr",1453.31365,"commercial",3
"Cephalopholis_hemistiktos",1450.5973,"Cephalopholis_hemistiktos_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos",9.21562875464201,16.8242237195753,6.26077411661289,0.57313342484647,0.777777777777778,0.893765816774889,0.916757275997666,"higher carnivore","demersal","day","coral",0.478797422882386,0.00672842363880746,"LC","nthr",1498.3323,"subsistence fisheries",2
"Cephalopholis_leopardus",1512.346,"Cephalopholis_leopardus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis leopardus",9.68834949823631,17.2423044082588,6.98465001355778,0.501642527037201,0.740740740740741,0.953955668878827,0.932803590913562,"higher carnivore","demersal","day","coral",0.477426003719543,0.0095074507208022,"LC","nthr",1489.67715,"minor commercial",1
"Cephalopholis_microprion",1439.8906,"Cephalopholis_microprion_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis microprion",9.57247519035445,18.1965731896179,7.07326345844364,0.509377606976772,0.740740740740741,0.928216221866422,0.933688101790785,"higher carnivore","demersal","day","coral",0.476650861927785,0.00820569281164735,"LC","nthr",1412.13556666667,"minor commercial",1
"Cephalopholis_miniata",1770.6522,"Cephalopholis_miniata_A_1",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis miniata",8.47894028951354,16.2371337345098,6.16083005281788,0.620753273302325,0.888888888888889,0.871315559386174,0.929856865988572,"higher carnivore","demersal","day","coral",0.490771721951973,0.0162650691299925,"LC","nthr",1549.03625,"commercial",3
"Cephalopholis_panamensis",1442.4858,"Cephalopholis_panamensis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis panamensis",9.75578697590634,21.4852256991363,8.55950832438851,0.550137587884192,0.777777777777778,0.90409268804175,0.902904689455581,"higher carnivore","demersal","day","rock",0.534366279595811,0.0682700452482694,"LC","nthr",1467.6244,NA,0
"Cephalopholis_sexmaculata",1598.6296,"Cephalopholis_sexmaculata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis sexmaculata",8.41744448973527,16.0209856056248,5.60608922278028,0.64071731525239,0.925925925925926,0.914391492896226,0.925684747614405,"higher carnivore","demersal","day","coral",0.49626036886616,0.0123465268173344,"LC","nthr",1570.0137,"subsistence fisheries",2
"Cephalopholis_sonnerati",1704.2427,"Cephalopholis_sonnerati_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis sonnerati",8.59602784799446,15.5587188870877,5.73576288972901,0.665544962601999,0.666666666666667,0.897359732162543,0.908637382152357,"higher carnivore","demersal","day","coral",0.474477171092461,0.00855845543404556,"LC","nthr",1577.981,"commercial",3
