"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_05"
"Labropsis manabei","Labropsis manabei",2383383,FALSE,36,18
"Labropsis micronesica","Labropsis micronesica",2383389,FALSE,15,8
"Labropsis xanthonota","Labropsis xanthonota",2383384,FALSE,997,77
"Labrus bergylta","Labrus bergylta",2383624,FALSE,11666,255
"Labrus merula","Labrus merula",2383638,FALSE,1658,107
"Labrus mixtus","Labrus mixtus",2383649,FALSE,6557,224
"Labrus viridis","Labrus viridis",2383648,FALSE,870,75
"Lachnolaimus maximus","Lachnolaimus maximus",2383618,FALSE,9131,115
"Lactophrys bicaudalis","Lactophrys bicaudalis",2408100,FALSE,838,103
"Lactophrys triqueter","Lactophrys triqueter",2408093,FALSE,3171,125
"Lactoria diaphana","Lactoria diaphana",2408118,FALSE,607,69
"Lactoria fornasini","Lactoria fornasini",2408112,FALSE,373,103
"Larabicus quadrilineatus","Larabicus quadrilineatus",2383612,FALSE,66,17
"Latridopsis ciliaris","Latridopsis ciliaris",2394461,FALSE,546,99
"Latridopsis forsteri","Latridopsis forsteri",2394463,FALSE,1175,159
"Latropiscis purpurissatus","Latropiscis purpurissatus",4353928,FALSE,1905,176
"Leiocottus hirundo","Leiocottus hirundo",2333903,FALSE,48,6
"Lepidonectes bimaculatus","Lepidonectes bimaculatus",5788255,FALSE,2,1
"Lepidonectes clarkhubbsi","Lepidonectes clarkhubbsi",2392709,FALSE,2,2
"Lepidonectes corallicola","Lepidonectes corallicola",2392711,FALSE,66,16
"Lepidozygus tapeinosoma","Lepidozygus tapeinosoma",2398762,FALSE,638,71
"Leptatherina presbyteroides","Leptatherina presbyteroides",2411877,FALSE,221,28
"Leptocottus armatus","Leptocottus armatus",2333923,FALSE,838,92
"Leptojulis cyanopleura","Leptojulis cyanopleura",2383947,FALSE,377,73
"Leptoscarus vaigiensis","Leptoscarus vaigiensis",2393824,FALSE,2143,51
"Lesueurigobius friesii","Lesueurigobius friesii",2378673,FALSE,1387,65
"Lethrinus amboinensis","Lethrinus amboinensis",2374887,FALSE,106,26
"Lethrinus atkinsoni","Lethrinus atkinsoni",2374866,FALSE,1839,127
"Lethrinus borbonicus","Lethrinus borbonicus",2374912,FALSE,18,7
"Lethrinus erythracanthus","Lethrinus erythracanthus",2374914,FALSE,272,106
"Lethrinus erythropterus","Lethrinus erythropterus",2374916,FALSE,263,62
"Lethrinus genivittatus","Lethrinus genivittatus",2374864,FALSE,1253,181
"Lethrinus harak","Lethrinus harak",2374898,FALSE,1234,200
"Lethrinus laticaudis","Lethrinus laticaudis",2374886,FALSE,586,158
"Lethrinus lentjan","Lethrinus lentjan",2374823,FALSE,3716,238
"Lethrinus microdon","Lethrinus microdon",2374870,FALSE,628,132
"Lethrinus miniatus","Lethrinus miniatus",2374857,FALSE,5238,202
"Lethrinus nebulosus","Lethrinus nebulosus",2374885,FALSE,12249,241
"Lethrinus obsoletus","Lethrinus obsoletus",2374840,FALSE,607,144
"Lethrinus olivaceus","Lethrinus olivaceus",2374850,FALSE,1005,218
"Lethrinus ornatus","Lethrinus ornatus",2374922,FALSE,96,48
"Lethrinus rubrioperculatus","Lethrinus rubrioperculatus",2374858,FALSE,487,86
"Lethrinus variegatus","Lethrinus variegatus",2374876,FALSE,2733,49
"Lethrinus xanthochilus","Lethrinus xanthochilus",2374879,FALSE,1051,131
"Leviprora inops","Leviprora inops",2335661,FALSE,63,18
"Limnichthys fasciatus","Limnichthys fasciatus",2386013,FALSE,148,22
"Liparis montagui","Liparis montagui",5201512,FALSE,141,75
"Lipophrys pholis","Lipophrys pholis",2395462,FALSE,2892,207
"Lithognathus lithognathus","Lithognathus lithognathus",2392651,FALSE,187,30
"Lithognathus mormyrus","Lithognathus mormyrus",2392647,FALSE,1393,230
"Lotella rhacina","Lotella rhacina",2417255,FALSE,856,88
"Lotilia graciliosa","Lotilia graciliosa",2379180,FALSE,30,16
"Lucayablennius zingaro","Lucayablennius zingaro",2381413,FALSE,29,18
"Lutjanus alexandrei","Lutjanus alexandrei",2384740,FALSE,12,9
"Lutjanus analis","Lutjanus analis",2384981,FALSE,4262,137
"Lutjanus apodus","Lutjanus apodus",2384922,FALSE,5134,185
"Lutjanus aratus","Lutjanus aratus",2385126,FALSE,32,16
"Lutjanus argentimaculatus","Lutjanus argentimaculatus",2385069,FALSE,4872,326
"Lutjanus argentiventris","Lutjanus argentiventris",2385004,FALSE,831,119
"Lutjanus biguttatus","Lutjanus biguttatus",2384905,FALSE,228,86
"Lutjanus bohar","Lutjanus bohar",2384758,FALSE,7758,373
"Lutjanus boutton","Lutjanus boutton",2384967,FALSE,13,8
"Lutjanus campechanus","Lutjanus campechanus",2384865,FALSE,494,128
"Lutjanus carponotatus","Lutjanus carponotatus",2384805,FALSE,3111,214
"Lutjanus cyanopterus","Lutjanus cyanopterus",2385052,FALSE,243,74
"Lutjanus decussatus","Lutjanus decussatus",2384996,FALSE,496,82
"Lutjanus ehrenbergii","Lutjanus ehrenbergii",2385008,FALSE,238,79
"Lutjanus erythropterus","Lutjanus erythropterus",2384787,FALSE,397,105
"Lutjanus fulviflamma","Lutjanus fulviflamma",2384777,FALSE,2109,346
"Lutjanus fulvus","Lutjanus fulvus",2385096,FALSE,2407,321
"Lutjanus gibbus","Lutjanus gibbus",2385035,FALSE,2743,291
"Lutjanus griseus","Lutjanus griseus",2384986,FALSE,7189,240
"Lutjanus guttatus","Lutjanus guttatus",2385124,FALSE,289,67
"Lutjanus inermis","Lutjanus inermis",2385001,FALSE,92,34
"Lutjanus jocu","Lutjanus jocu",2384948,FALSE,883,98
"Lutjanus johnii","Lutjanus johnii",2384936,FALSE,1067,90
"Lutjanus jordani","Lutjanus jordani",2385094,FALSE,70,18
"Lutjanus kasmira","Lutjanus kasmira",2385129,FALSE,2744,388
"Lutjanus lemniscatus","Lutjanus lemniscatus",2384869,FALSE,476,89
"Lutjanus lutjanus","Lutjanus lutjanus",2384741,FALSE,3544,223
"Lutjanus mahogoni","Lutjanus mahogoni",2385023,FALSE,2030,125
"Lutjanus monostigma","Lutjanus monostigma",2385027,FALSE,1453,261
"Lutjanus novemfasciatus","Lutjanus novemfasciatus",2385015,FALSE,228,72
"Lutjanus quinquelineatus","Lutjanus quinquelineatus",2384881,FALSE,712,148
"Lutjanus rivulatus","Lutjanus rivulatus",2384813,FALSE,213,94
"Lutjanus rufolineatus","Lutjanus rufolineatus",2384863,FALSE,24,18
"Lutjanus russellii","Lutjanus russellii",2385118,FALSE,2794,151
"Lutjanus sebae","Lutjanus sebae",2384899,FALSE,2766,396
"Lutjanus semicinctus","Lutjanus semicinctus",2384957,FALSE,529,93
"Lutjanus synagris","Lutjanus synagris",2384837,FALSE,2078,212
"Lutjanus viridis","Lutjanus viridis",2384958,FALSE,431,51
"Lutjanus vitta","Lutjanus vitta",2384771,FALSE,2637,331
"Luzonichthys waitei","Luzonichthys waitei",2388663,FALSE,30,14
"Luzonichthys whitleyi","Luzonichthys whitleyi",2388673,FALSE,282,10
"Lythrypnus dalli","Lythrypnus dalli",2376016,FALSE,134,22
"Lythrypnus gilberti","Lythrypnus gilberti",2376012,FALSE,11,9
"Lythrypnus insularis","Lythrypnus insularis",2376020,FALSE,1,1
"Macolor macularis","Macolor macularis",2385209,FALSE,1333,206
"Macolor niger","Macolor niger",2385207,FALSE,1595,267
"Macrodontogobius wilburi","Macrodontogobius wilburi",2377320,FALSE,34,20
"Macropharyngodon bipartitus","Macropharyngodon bipartitus",4285655,FALSE,88,31
"Macropharyngodon choati","Macropharyngodon choati",2383683,FALSE,55,20
"Macropharyngodon geoffroy","Macropharyngodon geoffroy",2383665,FALSE,1598,46
"Macropharyngodon kuiteri","Macropharyngodon kuiteri",2383682,FALSE,24,13
"Macropharyngodon meleagris","Macropharyngodon meleagris",2383673,FALSE,2419,207
"Macropharyngodon negrosensis","Macropharyngodon negrosensis",2383676,FALSE,192,84
"Macropharyngodon ornatus","Macropharyngodon ornatus",2383669,FALSE,190,47
"Malacanthus brevirostris","Malacanthus brevirostris",2389876,FALSE,626,168
"Malacanthus latovittatus","Malacanthus latovittatus",2389870,FALSE,404,110
"Malacanthus plumieri","Malacanthus plumieri",2389881,FALSE,1079,100
"Malacoctenus boehlkei","Malacoctenus boehlkei",2389519,FALSE,28,15
"Malacoctenus ebisui","Malacoctenus ebisui",2389504,FALSE,54,17
"Malacoctenus hubbsi","Malacoctenus hubbsi",2389511,FALSE,35,21
"Malacoctenus macropus","Malacoctenus macropus",2389497,FALSE,1078,32
"Malacoctenus margaritae","Malacoctenus margaritae",2389508,FALSE,7,6
"Malacoctenus tetranemus","Malacoctenus tetranemus",2389523,FALSE,38,22
"Malacoctenus triangulatus","Malacoctenus triangulatus",2389521,FALSE,3957,81
"Malacoctenus zonifer","Malacoctenus zonifer",2389494,FALSE,2,2
"Malacoctenus zonogaster","Malacoctenus zonogaster",2389505,FALSE,7,5
"Manonichthys splendens","Manonichthys splendens",2381810,FALSE,69,14
"Maxillicosta scabriceps","Maxillicosta scabriceps",2337282,FALSE,59,15
"Mccoskerichthys sandae","Mccoskerichthys sandae",2381493,FALSE,7,2
"Mecaenichthys immaculatus","Mecaenichthys immaculatus",2398485,FALSE,1201,22
"Medialuna californiensis","Medialuna californiensis",2381275,FALSE,163,16
"Megalops atlanticus","Megalops atlanticus",5203123,FALSE,1719,195
"Meiacanthus abruptus","Meiacanthus abruptus",6169404,FALSE,1,1
"Meiacanthus atrodorsalis","Meiacanthus atrodorsalis",2395868,FALSE,839,158
"Meiacanthus bundoon","Meiacanthus bundoon",2395863,FALSE,21,11
"Meiacanthus crinitus","Meiacanthus crinitus",2395872,FALSE,9,4
"Meiacanthus ditrema","Meiacanthus ditrema",2395894,FALSE,14,10
"Meiacanthus grammistes","Meiacanthus grammistes",2395887,FALSE,456,111
"Meiacanthus kamoharai","Meiacanthus kamoharai",2395886,FALSE,6,4
"Meiacanthus lineatus","Meiacanthus lineatus",2395897,FALSE,88,24
"Meiacanthus luteus","Meiacanthus luteus",2395884,FALSE,45,22
"Meiacanthus mossambicus","Meiacanthus mossambicus",2395895,FALSE,26,7
"Meiacanthus naevius","Meiacanthus naevius",2395883,FALSE,1,1
"Meiacanthus nigrolineatus","Meiacanthus nigrolineatus",2395893,FALSE,37,15
"Meiacanthus oualanensis","Meiacanthus oualanensis",2395864,FALSE,40,14
"Meiacanthus phaeus","Meiacanthus phaeus",2395877,FALSE,23,4
"Meiacanthus smithi","Meiacanthus smithi",2395890,FALSE,46,21
"Meiacanthus tongaensis","Meiacanthus tongaensis",2395891,FALSE,230,11
"Melanogrammus aeglefinus","Melanogrammus aeglefinus",2415822,FALSE,31685,600
"Melichthys indicus","Melichthys indicus",2407156,FALSE,149,44
"Melichthys niger","Melichthys niger",2407141,FALSE,4553,312
"Melichthys vidua","Melichthys vidua",2407158,FALSE,6427,291
"Mendosoma lineatum","Mendosoma lineatum",2394474,FALSE,16,11
"Meuschenia australis","Meuschenia australis",2406846,FALSE,994,219
"Meuschenia flavolineata","Meuschenia flavolineata",2406836,FALSE,1382,79
"Meuschenia freycineti","Meuschenia freycineti",2406841,FALSE,2474,114
"Meuschenia galii","Meuschenia galii",2406855,FALSE,862,53
"Meuschenia hippocrepis","Meuschenia hippocrepis",2406838,FALSE,1722,87
"Meuschenia scaber","Meuschenia scaber",2406850,FALSE,5426,199
"Meuschenia trachylepis","Meuschenia trachylepis",2406848,FALSE,1611,36
"Meuschenia venusta","Meuschenia venusta",2406837,FALSE,88,33
"Microcanthus strigatus","Microcanthus strigatus",2381246,FALSE,728,81
"Microgobius microlepis","Microgobius microlepis",2376646,FALSE,344,12
"Microlepidotus brevipinnis","Microlepidotus brevipinnis",2382446,FALSE,37,15
"Microspathodon bairdii","Microspathodon bairdii",2398747,FALSE,215,54
"Microspathodon chrysurus","Microspathodon chrysurus",2398749,FALSE,4033,163
"Microspathodon dorsalis","Microspathodon dorsalis",2398756,FALSE,845,75
"Mimoblennius lineathorax","Mimoblennius lineathorax",2395377,FALSE,1,1
"Mola mola","Mola mola",5213725,FALSE,21384,1377
"Molva molva","Molva molva",5214880,FALSE,1188,188
"Monacanthus chinensis","Monacanthus chinensis",2406878,FALSE,1489,124
"Monacanthus tuckeri","Monacanthus tuckeri",2406877,FALSE,776,66
"Monodactylus argenteus","Monodactylus argenteus",5211117,FALSE,863,159
"Monotaxis grandoculis","Monotaxis grandoculis",5208715,FALSE,6609,424
"Monotaxis heterodon","Monotaxis heterodon",9556328,FALSE,598,127
"Morwong ephippium","Morwong ephippium",11206643,FALSE,50,9
"Morwong fuscus","Morwong fuscus",11122373,FALSE,1274,25
"Mugil cephalus","Mugil cephalus",8189568,FALSE,36861,771
"Mugil curema","Mugil curema",2400641,FALSE,8296,239
"Mugil galapagensis","Mugil galapagensis",2400627,FALSE,1,1
"Mulloidichthys dentatus","Mulloidichthys dentatus",2396842,FALSE,329,59
"Mulloidichthys flavolineatus","Mulloidichthys flavolineatus",2396835,FALSE,2459,313
"Mulloidichthys martinicus","Mulloidichthys martinicus",2396844,FALSE,2591,134
"Mulloidichthys mimicus","Mulloidichthys mimicus",2396851,FALSE,42,12
"Mulloidichthys vanicolensis","Mulloidichthys vanicolensis",2396852,FALSE,2516,333
"Mullus argentinae","Mullus argentinae",2396860,FALSE,4,3
"Mullus surmuletus","Mullus surmuletus",2396862,FALSE,5369,354
"Muraena argus","Muraena argus",2404317,FALSE,27,21
"Muraena augusti","Muraena augusti",2404326,FALSE,236,35
"Muraena clepsydra","Muraena clepsydra",2404309,FALSE,62,19
"Muraena helena","Muraena helena",2404329,FALSE,4301,232
"Muraena lentiginosa","Muraena lentiginosa",2404308,FALSE,305,73
"Mycteroperca bonaci","Mycteroperca bonaci",2389013,FALSE,3556,105
"Mycteroperca fusca","Mycteroperca fusca",2389030,FALSE,229,34
"Mycteroperca interstitialis","Mycteroperca interstitialis",2389044,FALSE,509,55
"Mycteroperca jordani","Mycteroperca jordani",2388991,FALSE,25,17
"Mycteroperca microlepis","Mycteroperca microlepis",2388994,FALSE,315,77
"Mycteroperca olfax","Mycteroperca olfax",2389031,FALSE,137,17
"Mycteroperca rosacea","Mycteroperca rosacea",2389010,FALSE,81,26
"Mycteroperca tigris","Mycteroperca tigris",2389021,FALSE,307,53
"Mycteroperca xenarcha","Mycteroperca xenarcha",2388990,FALSE,21,16
"Myoxocephalus scorpius","Myoxocephalus scorpius",2333785,FALSE,24785,748
"Myrichthys maculosus","Myrichthys maculosus",2404510,FALSE,121,55
"Myrichthys tigrinus","Myrichthys tigrinus",2404529,FALSE,30,15
"Myripristis adusta","Myripristis adusta",2357018,FALSE,393,110
"Myripristis amaena","Myripristis amaena",2357046,FALSE,476,84
"Myripristis berndti","Myripristis berndti",2357002,FALSE,2494,298
"Myripristis clarionensis","Myripristis clarionensis",2357038,FALSE,4,3
"Myripristis earlei","Myripristis earlei",2357066,FALSE,144,13
"Myripristis gildi","Myripristis gildi",2357016,FALSE,4,3
"Myripristis hexagona","Myripristis hexagona",2357039,FALSE,99,53
"Myripristis jacobus","Myripristis jacobus",2357064,FALSE,1450,124
"Myripristis kochiensis","Myripristis kochiensis",2357036,FALSE,6,5
"Myripristis kuntee","Myripristis kuntee",2356984,FALSE,1525,260
"Myripristis leiognathus","Myripristis leiognathus",2357068,FALSE,281,49
"Myripristis murdjan","Myripristis murdjan",2356993,FALSE,722,205
"Myripristis pralinia","Myripristis pralinia",2357054,FALSE,59,40
"Myripristis randalli","Myripristis randalli",2357017,FALSE,3,3
"Myripristis tiki","Myripristis tiki",2357007,FALSE,9,3
"Myripristis violacea","Myripristis violacea",2357028,FALSE,731,216
"Myripristis vittata","Myripristis vittata",2357022,FALSE,261,108
"Nannosalarias nativitatis","Nannosalarias nativitatis",2395582,FALSE,25,12
"Naso annulatus","Naso annulatus",5209098,FALSE,598,158
"Naso brachycentron","Naso brachycentron",5209101,FALSE,276,115
"Naso brevirostris","Naso brevirostris",9760005,FALSE,2308,356
"Naso caeruleacauda","Naso caeruleacauda",5209109,FALSE,38,21
"Naso caesius","Naso caesius",5209126,FALSE,281,111
"Naso elegans","Naso elegans",5209095,FALSE,465,72
"Naso fageni","Naso fageni",5209110,FALSE,48,18
"Naso hexacanthus","Naso hexacanthus",5209121,FALSE,1771,234
"Naso lituratus","Naso lituratus",5209096,FALSE,8566,399
"Naso thynnoides","Naso thynnoides",9815142,FALSE,95,53
"Naso tonganus","Naso tonganus",5209116,FALSE,515,91
"Naso unicornis","Naso unicornis",5209124,FALSE,6719,409
"Naso vlamingii","Naso vlamingii",5209104,FALSE,1331,210
"Neatypus obliquus","Neatypus obliquus",2381285,FALSE,1034,33
"Nectamia similis","Nectamia similis",2397477,FALSE,4,4
"Nelusetta ayraud","Nelusetta ayraud",2407011,FALSE,3475,225
"Nemadactylus bergi","Nemadactylus bergi",2392129,FALSE,1614,72
"Nemadactylus douglasii","Nemadactylus douglasii",2392142,FALSE,2028,97
"Nemadactylus macropterus","Nemadactylus macropterus",2392139,FALSE,12672,435
"Nemadactylus valenciennesi","Nemadactylus valenciennesi",2392134,FALSE,1471,188
"Nemanthias bicolor","Nemanthias bicolor",2388799,FALSE,1,1
"Nemanthias dispar","Nemanthias dispar",2388799,FALSE,1,1
"Nemanthias regalis","Nemanthias regalis",2388799,FALSE,1,1
"Nemateleotris magnifica","Nemateleotris magnifica",2385839,FALSE,1683,265
"Neocirrhites armatus","Neocirrhites armatus",2375191,FALSE,992,78
"Neoditrema ransonnetii","Neoditrema ransonnetii",2389306,FALSE,3,3
"Neoglyphidodon bonang","Neoglyphidodon bonang",2398582,FALSE,4,2
"Neoglyphidodon carlsoni","Neoglyphidodon carlsoni",2398586,FALSE,36,10
"Neoglyphidodon crossi","Neoglyphidodon crossi",2398575,FALSE,19,11
"Neoglyphidodon melas","Neoglyphidodon melas",2398600,FALSE,2032,190
"Neoglyphidodon nigroris","Neoglyphidodon nigroris",2398588,FALSE,2166,176
"Neoglyphidodon oxyodon","Neoglyphidodon oxyodon",2398611,FALSE,42,16
"Neoglyphidodon polyacanthus","Neoglyphidodon polyacanthus",2398579,FALSE,446,24
"Neoglyphidodon thoracotaeniatus","Neoglyphidodon thoracotaeniatus",2398576,FALSE,30,17
"Neomyxus leuciscus","Neomyxus leuciscus",2400695,FALSE,41,15
"Neoniphon argenteus","Neoniphon argenteus",5204756,FALSE,146,64
"Neoniphon marianus","Neoniphon marianus",5204754,FALSE,615,72
"Neoniphon opercularis","Neoniphon opercularis",5204759,FALSE,201,79
"Neoniphon sammara","Neoniphon sammara",5204751,FALSE,1896,340
"Neoniphon vexillarium","Neoniphon vexillarium",11092132,FALSE,132,51
"Neoodax balteatus","Neoodax balteatus",2387371,FALSE,1081,61
"Neopomacentrus anabatoides","Neopomacentrus anabatoides",2398544,FALSE,20,14
"Neopomacentrus aquadulcis","Neopomacentrus aquadulcis",2398530,FALSE,1,1
"Neopomacentrus azysron","Neopomacentrus azysron",2398558,FALSE,2876,109
"Neopomacentrus bankieri","Neopomacentrus bankieri",2398548,FALSE,710,67
"Neopomacentrus cyanomos","Neopomacentrus cyanomos",2398535,FALSE,513,121
"Neopomacentrus filamentosus","Neopomacentrus filamentosus",2398562,FALSE,139,33
"Neopomacentrus metallicus","Neopomacentrus metallicus",2398570,FALSE,78,12
"Neopomacentrus miryae","Neopomacentrus miryae",2398557,FALSE,54,13
"Neopomacentrus nemurus","Neopomacentrus nemurus",2398533,FALSE,61,17
"Neopomacentrus violascens","Neopomacentrus violascens",2398564,FALSE,26,15
"Neosebastes pandus","Neosebastes pandus",2337285,FALSE,575,133
"Neosebastes scorpaenoides","Neosebastes scorpaenoides",2337292,FALSE,828,53
"Nesogobius hinsbyi","Nesogobius hinsbyi",2377481,FALSE,41,8
"Nesogobius pulchellus","Nesogobius pulchellus",2377484,FALSE,145,20
"Nexilosus latifrons","Nexilosus latifrons",2398720,FALSE,20,8
"Nicholsina denticulata","Nicholsina denticulata",2393453,FALSE,80,34
"Notocirrhitus splendens","Notocirrhitus splendens",2375147,FALSE,232,10
"Notoclinops segmentatus","Notoclinops segmentatus",2392831,FALSE,306,28
"Notoclinops yaldwyni","Notoclinops yaldwyni",2392836,FALSE,168,17
"Notoclinus fenestratus","Notoclinus fenestratus",2392752,FALSE,34,17
"Notolabrus celidotus","Notolabrus celidotus",2383539,FALSE,1754,72
"Notolabrus cinctus","Notolabrus cinctus",2383499,FALSE,206,32
"Notolabrus fucicola","Notolabrus fucicola",2383526,FALSE,2560,125
"Notolabrus gymnogenis","Notolabrus gymnogenis",2383532,FALSE,2302,49
"Notolabrus inscriptus","Notolabrus inscriptus",2383521,FALSE,280,19
"Notolabrus parilus","Notolabrus parilus",2383546,FALSE,1553,60
"Notolabrus tetricus","Notolabrus tetricus",2383502,FALSE,3994,107
"Novaculichthys taeniourus","Novaculichthys taeniourus",2383280,FALSE,1231,263
"Oblada melanurus","Oblada melanurus",2392603,FALSE,1,1
"Ocyurus chrysurus","Ocyurus chrysurus",2385282,FALSE,12957,186
"Odax cyanoallix","Odax cyanoallix",2387379,FALSE,26,6
"Odax pullus","Odax pullus",2387389,FALSE,243,34
"Odontoscion dentex","Odontoscion dentex",2399624,FALSE,613,50
"Odontoscion eurymesops","Odontoscion eurymesops",2399627,FALSE,8,3
"Odontoscion xanthops","Odontoscion xanthops",2399626,FALSE,26,8
"Odonus niger","Odonus niger",2407210,FALSE,1353,266
"Ogcocephalus darwini","Ogcocephalus darwini",5214838,FALSE,15,6
"Ogilbia cocoensis","Ogilbia cocoensis",2346407,FALSE,1,1
"Ogilbia galapagosensis","Ogilbia galapagosensis",2346388,FALSE,1,1
"Ogilbichthys ferocis","Ogilbichthys ferocis",2346351,FALSE,1,1
"Ogilbyina novaehollandiae","Ogilbyina novaehollandiae",2381828,FALSE,41,8
"Ogilbyina queenslandiae","Ogilbyina queenslandiae",2381833,FALSE,52,16
"Olisthops cyanomelas","Olisthops cyanomelas",2387397,FALSE,2779,113
"Oman ypsilon","Oman ypsilon",2395901,FALSE,1,1
"Omegophora armilla","Omegophora armilla",2407640,FALSE,528,121
"Omegophora cyanopunctata","Omegophora cyanopunctata",2407639,FALSE,58,13
"Omobranchus aurosplendidus","Omobranchus aurosplendidus",2396117,FALSE,1,1
"Omobranchus germaini","Omobranchus germaini",2396137,FALSE,46,9
"Omobranchus mekranensis","Omobranchus mekranensis",2396115,FALSE,1,1
"Omobranchus smithi","Omobranchus smithi",2396149,FALSE,1,1
"Ophioblennius atlanticus","Ophioblennius atlanticus",2395284,FALSE,407,63
"Ophioblennius clippertonensis","Ophioblennius clippertonensis",5961987,FALSE,1,1
"Ophioblennius steindachneri","Ophioblennius steindachneri",7987506,FALSE,863,87
"Ophiodon elongatus","Ophiodon elongatus",2336521,FALSE,9465,223
"Ophthalmolepis lineolata","Ophthalmolepis lineolata",2383927,FALSE,3926,153
"Opisthocentrus ocellatus","Opisthocentrus ocellatus",5211331,FALSE,3,2
"Opisthocentrus tenuis","Opisthocentrus tenuis",5211337,FALSE,3,1
"Opisthocentrus zonope","Opisthocentrus zonope",5211336,FALSE,1,1
"Opistognathus aurifrons","Opistognathus aurifrons",2391774,FALSE,3432,86
"Opistognathus darwiniensis","Opistognathus darwiniensis",2391757,FALSE,9,6
"Opistognathus randalli","Opistognathus randalli",5961791,FALSE,60,21
"Oplegnathus conwayi","Oplegnathus conwayi",2392242,FALSE,99,14
"Oplegnathus insignis","Oplegnathus insignis",2392250,FALSE,39,6
"Optivus agastos","Optivus agastos",2357165,FALSE,576,39
"Orthonopias triacis","Orthonopias triacis",2333856,FALSE,70,10
"Orthopristis forbesi","Orthopristis forbesi",2382810,FALSE,30,10
"Ostorhinchus angustatus","Ostorhinchus angustatus",2397343,FALSE,247,82
"Ostorhinchus apogonoides","Ostorhinchus apogonoides",5962027,FALSE,160,47
"Ostorhinchus aureus","Ostorhinchus aureus",7193028,FALSE,381,121
"Ostorhinchus capricornis","Ostorhinchus capricornis",7193058,FALSE,100,40
"Ostorhinchus chrysotaenia","Ostorhinchus chrysotaenia",7193038,FALSE,29,20
"Ostorhinchus doederleini","Ostorhinchus doederleini",7193062,FALSE,388,68
"Ostorhinchus fasciatus","Ostorhinchus fasciatus",7193045,FALSE,1322,211
"Ostorhinchus flavus","Ostorhinchus flavus",7193059,FALSE,155,6
"Ostorhinchus limenus","Ostorhinchus limenus",8041364,FALSE,1655,41
"Ostorhinchus luteus","Ostorhinchus luteus",2397455,FALSE,25,14
"Ostorhinchus multilineatus","Ostorhinchus multilineatus",7193044,FALSE,26,20
"Ostorhinchus nigrofasciatus","Ostorhinchus nigrofasciatus",7193013,FALSE,298,129
"Ostorhinchus norfolcensis","Ostorhinchus norfolcensis",7803668,FALSE,395,10
"Ostorhinchus notatus","Ostorhinchus notatus",7921505,FALSE,16,8
"Ostorhinchus parvulus","Ostorhinchus parvulus",7193047,FALSE,56,24
"Ostorhinchus properuptus","Ostorhinchus properuptus",7193027,FALSE,146,66
"Ostorhinchus rubrimacula","Ostorhinchus rubrimacula",2397071,FALSE,28,14
"Ostorhinchus schlegeli","Ostorhinchus schlegeli",7193052,FALSE,1,1
"Ostorhinchus sealei","Ostorhinchus sealei",7193049,FALSE,39,22
"Ostorhinchus urostigmus","Ostorhinchus urostigmus",7771019,FALSE,1,1
"Ostorhinchus victoriae","Ostorhinchus victoriae",8270346,FALSE,295,20
"Ostorhinchus wassinki","Ostorhinchus wassinki",7193016,FALSE,246,42
"Ostracion cubicus","Ostracion cubicum",5213766,TRUE,1850,348
"Ostracion cyanurus","Ostracion cyanurus",5213778,FALSE,113,25
"Ostracion immaculatum","Ostracion immaculatum",5213785,FALSE,1,1
"Ostracion meleagris","Ostracion meleagris",8262148,FALSE,2447,345
"Ostracion solorense","Ostracion solorense",11207057,FALSE,112,46
"Ostracion whitleyi","Ostracion whitleyi",5213783,FALSE,70,21
"Othos dentex","Othos dentex",2388620,FALSE,1176,38
"Oxycercichthys veliferus","Oxycercichthys veliferus",2381799,FALSE,26,11
"Oxycheilinus bimaculatus","Oxycheilinus bimaculatus",2384363,FALSE,1370,153
"Oxycheilinus celebicus","Oxycheilinus celebicus",2384365,FALSE,116,48
"Oxycheilinus digramma","Oxycheilinus digramma",2384370,FALSE,1839,295
"Oxycheilinus mentalis","Oxycheilinus mentalis",2384356,FALSE,19,8
"Oxycheilinus orientalis","Oxycheilinus orientalis",2384359,FALSE,322,113
"Oxycheilinus unifasciatus","Oxycheilinus unifasciatus",2384367,FALSE,4478,211
"Oxycirrhites typus","Oxycirrhites typus",2375203,FALSE,243,113
"Oxyjulis californica","Oxyjulis californica",2383301,FALSE,1046,22
"Oxylebius pictus","Oxylebius pictus",2336510,FALSE,844,64
"Oxymonacanthus longirostris","Oxymonacanthus longirostris",2406917,FALSE,731,193
"Pachymetopon aeneum","Pachymetopon aeneum",2392598,FALSE,106,10
"Pachymetopon blochii","Pachymetopon blochii",2392589,FALSE,270,12
"Pachymetopon grande","Pachymetopon grande",2392595,FALSE,86,25
"Pagellus acarne","Pagellus acarne",2392566,FALSE,1391,112
"Pagellus erythrinus","Pagellus erythrinus",2392554,FALSE,1272,108
"Pagrus auratus","Pagrus auratus",9770885,FALSE,20562,507
"Pagrus auriga","Pagrus auriga",5210933,FALSE,451,92
"Pagrus pagrus","Pagrus pagrus",5210913,FALSE,1637,234
"Parablennius gattorugine","Parablennius gattorugine",2395767,FALSE,6348,281
"Parablennius incognitus","Parablennius incognitus",2395735,FALSE,428,102
"Parablennius intermedius","Parablennius intermedius",2395795,FALSE,333,20
"Parablennius laticlavius","Parablennius laticlavius",2395762,FALSE,323,31
