"fb_sci_name";"rls_sci_name";"kingdom";"phylum";"class";"order";"family";"genus";"Aesthetic";"Evol_age";"Coralness";"Benthicness";"Diel_activity";"Length";"Trophic_level";"Temperature";"Range_005";"Sci_fields";"H_index";"Tot_pubs";"NCBI";"Wiki_views";"FishBase";"Twitter";"Flickr";"acad";"public";"interest";"IUCN";"ClimVuln_SSP126";"ClimVuln_SSP585";"Fishery";"Price";"Aquaculture";"Aquarium"
"Cephalopholis_microprion";"Cephalopholis_microprion";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,346463963843165;0,507101782412468;0,999999999999998;0,999723589841554;1;0,51965347592873;0,740740740740741;0,610232099401919;0,441435467440124;0,844943951424568;0,217830593931608;0,310733439993499;0,264363342119246;0;0,786069651741294;0,121543385022543;0,112201962434304;0,399365623940034;0,107842959002993;0,259630201521434;"LC";0,3917267;0,476018;0,4;1;0,25;0,333333333333333
"Cephalopholis_miniata";"Cephalopholis_miniata";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,716052461736222;0,477678851645563;0,999999999999998;0,999723589841554;1;0,63327596609562;0,888888888888889;0,486835118804928;0,62121621707621;0,924938645050562;0,274871605899187;0,446890675667366;0,37407233239175;0,644787684996017;0,890547263681592;0,451725811093282;0,591644115011071;0,502818176427421;0,66100770719694;0,610392542809412;"LC";0,4224198;0,4617693;0,8;1;0,25;1
"Cephalopholis_panamensis";"Cephalopholis_panamensis";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,349363804906131;0,521036137174474;0,762701175733976;0,999999999999993;1;0,56123572349364;0,777777777777778;0,550539119002607;0,522114669047094;0,760449556282111;0,319116052112065;0,37612360090896;0,0614578251505724;0,694638140105321;0,810945273631841;0,404937832674359;0,324576631961033;0,39105109519178;0,520635181905222;0,475700571359381;"LC";0,5043531;0,5345612;0;1;0,25;0,333333333333333
"Cephalopholis_sexmaculata";"Cephalopholis_sexmaculata";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,52383675611121;0,496581087938779;0,999999999999998;0,999723589841554;1;0,653642750286452;0,925925925925926;0,574342078070215;0,472367403688787;0,528089969640355;0,137435802949594;0,340843466736376;0,305961616905137;0,658424511962305;0,830845771144279;0,107689803231665;0,31569010542838;0,372046500789372;0,38027405887706;0,390568041179349;"LC";0,4383384;0,4805134;0,2;1;0,25;0,333333333333333
"Cephalopholis_sonnerati";"Cephalopholis_sonnerati";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,641847392735379;0,481276149601916;0,999999999999998;0,999723589841554;1;0,678971255245535;0,666666666666667;0,536095308685911;0,433839417059694;0,887191148995796;0,137435802949594;0,412875459685683;0,414850335323835;0,653921993233832;0,840796019900498;0,441758362097818;0,360149413213351;0,459489743047548;0,543194663558883;0,524311408945345;"LC";0,4330305;0,4777738;0,8;1;0,25;0,333333333333333
"Cephalopholis_spiloparaea";"Cephalopholis_spiloparaea";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,225605444621438;0,502752648087168;0,999999999999998;0,999723589841554;1;0,554897265097515;0,777777777777778;0,570264512543499;0,473158756763056;0,901273548186205;0,137435802949594;0,361038837238061;0,346477835470492;0,71934585878757;0,781094527363184;0,184760675319865;0,283166226035638;0,421052658942461;0,413011006926858;0,434234882254242;"LC";0,4299486;0,4834043;0,4;1;0,25;0,333333333333333
"Cephalopholis_urodeta";"Cephalopholis_urodeta";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,449632692758085;0,485017939289994;0,999999999999998;0,999723589841554;1;0,541560552425721;0,740740740740741;0,596086837349045;0,677887182118997;0,964814892630129;0,435661187863216;0,472366878780643;0,497180647542193;0,715951027350718;0,840796019900498;0,303075345713965;0,343904036135782;0,572488497479506;0,492779695749809;0,55774341797059;"LC";0,4270053;0,4789258;0,2;1;0,25;0,333333333333333
"Cetoscarus_bicolor";"Cetoscarus_bicolor";"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Cetoscarus";0,640571225781768;0,462904392213101;0,999999999999998;0,999723589841554;1;0,767265240453342;0;0,598862948973269;0,547834915180699;0,81907832025851;0,385831077877481;0,419500833558553;0;0,79579717209608;0,850746268656716;0,701882605837693;0,522090520659631;0,417575637946594;0,77280124882263;0,624575982717214;"LC";0,520363581564843;0,5447882;0,8;0,75;0,25;1
"Chaenopsis_schmitti";"Chaenopsis_schmitti";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Chaenopsis";0,42259216649593;0,550216789781364;NA;NA;NA;NA;NA;NA;0;0;0;0,134157886707527;0,141908354187437;0,63300316873672;0,0696517412935324;0,107689803231665;0;0,0777268816672107;0,215239826411035;0,145183047065528;"TH";0,5260391;0,563807;0;0;0,25;0,333333333333333
"Chaetodermis_penicilligerus";"Chaetodermis_penicilligerus";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Chaetodermis";0,575647167827855;0,553457637411433;0,762701175733976;0,999999999999993;1;0,56123572349364;0,296296296296296;0,416137941740899;0,546619770434643;0;0;0,248694208702841;0,353483625301708;0,726872230813403;0,194029850746269;0,292372699249096;0,388776828807452;0,178696978507258;0,513650701381058;0,358530768169749;"LC";0,415636233068298;0,4566522;0;0;0,25;0
"Chaetodipterus_faber";"Chaetodipterus_faber";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";"Chaetodipterus";0,572467980176672;0,609440855956064;0,999999999999998;0,999723589841554;1;0,769401236348494;0,925925925925926;0,308905141350278;0,702371666141702;0,891722855309665;0,456551855061659;0,591176030987266;0,426717928415927;0,617611855079565;0,850746268656716;0,543196457696266;0,610627354993198;0,592034981882164;0,702082438745217;0,679993761847909;"LC";0,405309967316436;0,4805459;0,4;0,5;1;0,666666666666667
"Chaetodipterus_zonatus";"Chaetodipterus_zonatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";"Chaetodipterus";0,508503310145332;0,651462040077764;0,999999999999998;0,999723589841554;1;0,704359248022182;0,481481481481481;0,629055365241549;0,366446427423859;0,821473286107219;0,217830593931608;0,36626200853361;0,0264684446025249;0,67611343796965;0,761194029850746;0,121543385022543;0,112201962434304;0,356955364338274;0,288903255136337;0,333696497647073;"LC";0,510270067527031;0,5387105;0;0,5;0,25;1
"Chaetodon_adiergastos";"Chaetodon_adiergastos";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,644574262390921;0,284628520542729;0,999999999999998;0,999723589841554;1;0,476518564099409;0,555555555555555;0,580530352029263;0,486516958530851;0;0;0,21646418878318;0,181677201216008;0,585152657246745;0,761194029850746;0,460304824687801;0,444953406357812;0,207252338375625;0,575157682752655;0,406641711397147;"LC";0,4105736;0,4961672;0;0;0,25;1
"Chaetodon_andamanensis";"Chaetodon_andamanensis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,575647391305125;0,507364566762691;0,999999999999998;0,999723589841554;1;0,420907990739793;0,481481481481481;0,804684430424146;0,297324248384508;0,792134954460532;0,137435802949594;0,210628822727577;0;0,649824606401863;0,696517412935323;0,119889200564326;0,24489854891947;0,271898420660789;0,347669496139478;0,319652109211694;"DD";0,504512235832093;0,5643162;0;0;0,25;0,333333333333333
"Chaetodon_argentatus";"Chaetodon_argentatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,563321502446629;0,328996987655041;0,999999999999998;0,999723589841554;1;0,476518564099409;0,222222222222222;0,540413486626867;0,261436805749743;0;0;0,186331353384873;0,195214522974862;0,657904996237094;0,766169154228856;0,225785562591247;0,224403924868608;0,201532755542317;0,384524109143404;0,301750638923713;"LC";0,4464139;0,5010724;0,4;0;0,25;1
"Chaetodon_assarius";"Chaetodon_assarius";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,56771931165425;0,276779586037871;0,999999999999998;0,999723589841554;1;0,393245787477418;0,259259259259259;0,411556086908071;0,443513745474418;0,792134954460532;0;0,232738063733923;0,0264684446025249;0,527904724323466;0,736318407960199;0,130203644041999;0,112201962434304;0,25929444657859;0,252890674027069;0,262288648078113;"LC";0,4002613;0,4295686;0;0;0,25;0,333333333333333
"Chaetodon_aureofasciatus";"Chaetodon_aureofasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,660975929710141;0,303009218101405;0,999999999999998;0,999723589841554;1;0,385664201571009;0,481481481481481;0,515592322045419;0,589091496110102;0,816889171787424;0,319116052112065;0,394248072183308;0,19347638553327;0,651703958095157;0,771144278606965;0,130203644041999;0,253785075452123;0,42731513337412;0,3570062142299;0,40766273437187;"LC";0,4423399;0,4993488;0;0;0,25;1
"Chaetodon_auriga";"Chaetodon_auriga";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,673485516885049;0,289251223953949;0,999999999999998;0,999723589841554;1;0,503535338843476;0,444444444444444;0,482938726567793;0,76792502682234;0,905364314179588;0,435661187863216;0,550745148947274;0;0,653034841661397;0,850746268656716;0,667176243778706;0,702066205984166;0,479371252773447;0,810039355952116;0,677479401716109;"LC";0,4125841;0,4546347;0,4;0;0,25;1
"Chaetodon_auripes";"Chaetodon_auripes";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,598335027291044;0,314665559920887;0,762701175733976;0,999999999999993;1;0,476518564099409;0,481481481481481;0,41027163273161;0,374391566435067;0;0;0,246549373906523;0,280118845580552;0,678345823858633;0,796019900497512;0,234853309468952;0,340320137623225;0,243785386549167;0,451946341856185;0,360338513380904;"LC";0,48799;0,5342979;0;0;0,25;1
"Chaetodon_austriacus";"Chaetodon_austriacus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,705188114227278;0,29451555737151;0,999999999999998;0,999723589841554;1;0,393245787477418;0,481481481481481;0,530213416593013;0,457973655403039;0,848962709814221;0,385831077877481;0,423568657258875;0,25263255242322;0,630183797108226;0,786069651741294;0,461588637780177;0,467218102921567;0,470489568651765;0,5989211783588;0,559956353666489;"LC";0,5261957;0,5523793;0;0;0,25;1
"Chaetodon_baronessa";"Chaetodon_baronessa";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,734481626592723;0,403628798912591;0,999999999999998;0,999723589841554;1;0,433383652270088;0,481481481481481;0,60175457070109;0,627293392864174;0,687065150812364;0,355266396881202;0,42703351701071;0,263224628307739;0,597627871062678;0,835820895522388;0,47748290307025;0,448807849737217;0,456417449691985;0,587724053145755;0,546457624285706;"LC";0,4299318;0,4945294;0;0;0,25;1
"Chaetodon_bennetti";"Chaetodon_bennetti";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,680144804332241;0,346819182512774;0,999999999999998;0,999723589841554;1;0,476518564099409;0,481481481481481;0,47405650223127;0,588534178464166;0,528089969640355;0,137435802949594;0,329583777003647;0,238312983845044;0,609742405599844;0,786069651741294;0,39751749564809;0,426332791353441;0,347046814389477;0,545750880102336;0,465610365921095;"DD";0,4321746;0,4991525;0,4;0;0,25;1
"Chaetodon_capistratus";"Chaetodon_capistratus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,667388163034714;0,416424899989196;0,999999999999998;0,999723589841554;1;0,286918716382072;0,37037037037037;0,567950241743615;0,649712368109353;0,883817240856428;0,492702199830796;0,529683112442207;0,2879107556078;0,67899001115061;0,830845771144279;0,579582794279428;0,6166515458894;0,545826148256964;0,736987985337407;0,67395559102933;"LC";0,417526692177517;0,4935554;0;0;0,25;1
"Chaetodon_citrinellus";"Chaetodon_citrinellus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,650432607300377;0,386820032294803;0,999999999999998;0,999723589841554;1;0,393245787477418;0,407407407407407;0,470924331485965;0,692952473870064;0,74630896535951;0,412307408848781;0,45158630664293;0,369379173121555;0,623693472366523;0,875621890547264;0,361055149479157;0,450061001993252;0,512902022394115;0,545898056108116;0,554288176899365;"LC";0,4081982;0,4749114;0,4;0;0,25;1
"Chaetodon_collare";"Chaetodon_collare";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,699795160733792;0,308295830710215;0,999999999999998;0,999723589841554;1;0,456151779908578;0,518518518518518;0,802968876004019;0,446560090489208;0,866067550210182;0;0,369833970343601;0,393223803937206;0,607527193523931;0,751243781094527;0,478251597705925;0,452522100057529;0,395527568690128;0,592563044565405;0,516515462785044;"LC";0,414752;0,4673681;0;0;0,25;1
"Chaetodon_decussatus";"Chaetodon_decussatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,522426614533889;0,273189176274239;0,999999999999998;0,999723589841554;1;0,476518564099409;0,222222222222222;0,734980129663164;0,378160898171058;0,968164944340651;0,137435802949594;0,32143263373867;0,24422578667814;0,618721385724045;0,72636815920398;0,166268674359741;0,276574866373147;0,385161454892264;0,374908993935324;0,39470800103735;"LC";0,4108241;0,4626375;0;0;0,25;1
"Chaetodon_dolosus";"Chaetodon_dolosus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,543367999127545;0,162680628825309;0,999999999999998;0,999723589841554;1;0,420907990739793;0,296296296296296;0,613110143345369;0,293422632709574;0;0;0,189672421325451;0,173213871507853;0,653717205503465;0,73134328358209;0,348156745648323;0,141583113017819;0,192829555596396;0,393850036760583;0,302083297560225;"LC";0,442792;0,5503972;0;0;0,25;1
"Chaetodon_ephippium";"Chaetodon_ephippium";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,661318855581836;0,398970199559235;0,999999999999998;0,999723589841554;1;0,554897265097515;0,407407407407407;0,582428749432445;0,687237950224215;0,80843402759758;0,274871605899187;0,389267584014994;0,29970973990852;0,626907959589227;0,830845771144279;0,453714180021113;0,522703919665754;0,447107957291888;0,622510440383251;0,560067279822715;"LC";0,438647;0,4975479;0,4;0;0,25;1
"Chaetodon_falcula";"Chaetodon_falcula";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,607259703830043;0,244560829130674;0,999999999999998;0,999723589841554;1;0,476518564099409;0,555555555555555;0,728468754886703;0,433839417059694;0,528089969640355;0;0,278917843977586;0,200313538548329;0,731934309658521;0,791044776119403;0,257979712835233;0,421506824571893;0,292195472860811;0,516807848366788;0,420847746169201;"LC";0,4929881;0,5624769;0;0;0,25;1
"Chaetodon_fasciatus";"Chaetodon_fasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,718635747245419;0,156651427905862;0,999999999999998;0,999723589841554;1;0,494942561468292;0,481481481481481;0,53161380136142;0,459766994887079;0,6454432962271;0,217830593931608;0,318626812712569;0,195214522974862;0,591910742723903;0,756218905472637;0,47018089422349;0,517690366972053;0,360550823397794;0,617617143029735;0,511214824453472;"LC";0,4925344;0,5466566;0;0;0,25;1
"Chaetodon_flavirostris";"Chaetodon_flavirostris";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,685115721000249;0,171826854510676;0,999999999999998;0,999723589841554;1;0,476518564099409;0,37037037037037;0,417697417691081;0,571673999016849;0,792134954460532;0,217830593931608;0,304351268055902;0,202628543916743;0,589874451270471;0,781094527363184;0,520706743087671;0,384133728014797;0,37698559058793;0,571585028751604;0,495404039770027;"LC";0,5086008;0,581787;0;0;0,25;1
"Chaetodon_guentheri";"Chaetodon_guentheri";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,581542386486955;0,142314655183219;0,999999999999998;0,999723589841554;1;0,494942561468292;0,296296296296296;0,338936326687063;0,464127735664112;0;0;0,211867744714389;0,195214522974862;0,657601296766408;0,751243781094527;0,346645217873507;0,374161849848902;0,207514486913935;0,510818792868493;0,372412171917676;"LC";0,4400326;0,5021779;0;0;0,25;1
"Chaetodon_guttatissimus";"Chaetodon_guttatissimus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,644414140926555;0,148069206937904;0,999999999999998;0,999723589841554;1;0,377773078910473;0,407407407407407;0,751341210992026;0,479294638376481;0,693118085152966;0,217830593931608;0,33928904573311;0,437844994354832;0,605924761118527;0,736318407960199;0,139138421386244;0,353957782544547;0,424461049143442;0,398747772908389;0,428436268011536;"LC";0,4403398;0,5478746;0;0;0,25;1
"Chaetodon_humeralis";"Chaetodon_humeralis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,479153593246338;0,488046682228565;0,999999999999998;0,999723589841554;1;0,52272188418996;0,259259259259259;0,554999834523508;0,532295534272175;0,528089969640355;0,137435802949594;0,325467889896473;0,174699237544701;0,546569274675192;0,810945273631841;0,373028824924197;0,336605887302913;0,334739390431396;0,473463810260859;0,420420324972715;"LC";0,502572;0,5282825;0;0;0,25;1
"Chaetodon_interruptus";"Chaetodon_interruptus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,61435700672756;0,341494846653735;0,999999999999998;0,999723589841554;1;0,476518564099409;0,481481481481481;0,526356979370552;0,388757925968967;0,528089969640355;0;0,234681073501491;0,0979961060576258;0,590588987291327;0,258706467661692;0,211600239039818;0,283166226035638;0,182245072429597;0,389926341598822;0,294333086603145;"LC";0,447495867186217;0,5544975;0;0;0,25;0,333333333333333
"Chaetodon_kleinii";"Chaetodon_kleinii";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,582075603254544;0,122133874303082;0,999999999999998;0,999723589841554;1;0,420907990739793;0,407407407407407;0,507932449204571;0,699731541570391;0,901117510522046;0,319116052112065;0,447378428702856;0,312848927263221;0,624830451549347;0,850746268656716;0,554737716547304;0,544139336425853;0,491054890660449;0,675591531776114;0,611899263385362;"LC";0,4079363;0,4649085;0,2;0;0,25;1
"Chaetodon_lineolatus";"Chaetodon_lineolatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,560334728725411;0,340705280413609;0,999999999999998;0,999723589841554;1;0,554897265097515;0,481481481481481;0,489136583076819;0,641695589509606;0,907791022191684;0,217830593931608;0,394267494262793;0,2381301306268;0,609003481800968;0,82089552238806;0,472854787877161;0,475311890978554;0,431220028348857;0,602089376263551;0,540671160647546;"LC";0,4154772;0,4524818;0,4;0;0,25;1
"Chaetodon_litus";"Chaetodon_litus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,539382505484132;0,367020346322173;0,999999999999998;0,999723589841554;1;0,420907990739793;0,481481481481481;0,409595521102607;0,122148809141286;0;0;0,157442053898671;0,140316877787418;0,584673397258665;0,199004975124378;0,610828321240053;0,0707915565089095;0,102386811212532;0,451407448514684;0,2845160841236;"LC";NA;NA;0;0;0,25;1
"Chaetodon_lunula";"Chaetodon_lunula";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,787185835653027;0,244796017753945;0,999999999999998;0,999723589841554;1;0,476518564099409;0,518518518518518;0,541284286296784;0,717281004918473;0,867110690890953;0,274871605899187;0,460358936344383;0,474864083369021;0,650496421778319;0,81592039800995;0,627497154024026;0,603673370352951;0,513439389207539;0,743196829151245;0,65997145319357;"LC";0,398494800552056;0,4370997;0,4;0;0,25;1
"Chaetodon_lunulatus";"Chaetodon_lunulatus";NA;NA;NA;NA;NA;NA;0,735730529319324;0,236790983182678;0,999999999999998;0,999723589841554;1;0,407571278068;0,481481481481481;0,501816292433303;0,716311493414154;0,897941327688118;0,456551855061659;0,488835969956203;0,416410897599423;0,609235175126309;0,805970149253731;0,692817378503134;0,610108924298706;0,552082746799544;0,763107270000357;0,691250658616879;"LC";0,411543;0,4717328;0;0;0,25;0,333333333333333
"Chaetodon_madagaskariensis";"Chaetodon_madagaskariensis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,599616334221879;0,123596043345309;0,999999999999998;0,999723589841554;1;0,393245787477418;0,407407407407407;0,691561968165774;0,419473057525794;0,528089969640355;0;0,270889532091779;0,202692380859045;0,585152657246745;0,73134328358209;0,427855866545908;0,31093898703971;0,282040834793209;0,494210959353312;0,403352011122629;"LC";0,4176795;0,4585132;0;0;0,25;1
"Chaetodon_marleyi";"Chaetodon_marleyi";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,683490482550001;0,349501461407923;0,762701175733976;0,999999999999993;1;0,476518564099409;0,259259259259259;0,294050764488956;0,353350763292963;0;0;0,202835462096162;0;0,583282372994463;0,746268656716418;0,426975029946011;0,212374669526728;0,159748079177186;0,443934853350972;0,311166414014772;"LC";0,4231649;0,4696652;0;0;0,25;1
"Chaetodon_melannotus";"Chaetodon_melannotus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,688206299913648;0,322848362865565;0,999999999999998;0,999723589841554;1;0,456151779908578;0,481481481481481;0,474742486603875;0,658239409355693;0,645928227328698;0,355266396881202;0,439395883160209;0,363816573795012;0,617071750874192;0,855721393034826;0,539243006617605;0,560165752594471;0,481385150693815;0,674967421089042;0,606400329451675;"LC";0,4253805;0,4910555;0;0;0,25;1
"Chaetodon_mertensii";"Chaetodon_mertensii";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,522504719839955;0,225322546906403;0,999999999999998;0,999723589841554;1;0,385664201571009;0,37037037037037;0,448179030616542;0,598161937396506;0;0;0,246889859086771;0,250112168162305;0,674758991587093;0,781094527363184;0,147019453537823;0,276574866373147;0,235048326704682;0,381742552189608;0,318168626646225;"LC";0,4038739;0,4680594;0,4;0;0,25;1
"Chaetodon_meyeri";"Chaetodon_meyeri";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,763986213240224;0,334197819647619;0,999999999999998;0,999723589841554;1;0,476518564099409;0,481481481481481;0,668388905526636;0,578605597394474;0,949936986808686;0,137435802949594;0,371535095370548;0,329965600395552;0,608677909151613;0,786069651741294;0,392901600924335;0,446254451054355;0,426542545537312;0,553490839925341;0,512211323856647;"LC";0,4370511;0,5031945;0,4;0;0,25;1
"Chaetodon_miliaris";"Chaetodon_miliaris";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,642694148113584;0,160668205801125;0,999999999999998;0,999723589841554;1;0,393245787477418;0,37037037037037;0,503669441585907;0,566005188592766;0,899032059041712;0,385831077877481;0,435650906945356;0,326049506834935;0,603692246909033;0,796019900497512;0,585908665687019;0,452522100057529;0,49769381938582;0,637246439653051;0,594961957446129;"LC";0,5603145;0,6000032;0;0;0,25;1
"Chaetodon_multicinctus";"Chaetodon_multicinctus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,595228693230069;0,332670260103789;0,999999999999998;0,999723589841554;1;0,377773078910473;0,481481481481481;0,517943346139813;0,585991089866659;0,943404362293051;0,508572903929289;0,493888954268194;0,320436030595607;0,603866347724448;0,776119402985075;0,255568308515222;0,391021548342673;0,544472455862838;0,466208456251991;0,528583110271731;"LC";0,4344414;0,5690329;0;0;0,25;1
"Chaetodon_ocellatus";"Chaetodon_ocellatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,619674871858133;0,449016927470684;0,999999999999998;0,999723589841554;1;0,476518564099409;0,444444444444444;0,479644786114642;0,631926756509876;0,866067550210182;0,274871605899187;0,444958376552601;0,265971966596976;0,627636255721658;0,796019900497512;0,318510644813741;0,628816127377371;0,458416309231636;0,618483396343103;0,563956925441026;"LC";0,378890715226324;0,4636828;0;0;0,25;1
"Chaetodon_ocellicaudus";"Chaetodon_ocellicaudus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,644004171873687;0,322533869304708;0,999999999999998;0,999723589841554;1;0,420907990739793;0,481481481481481;0,784904016787989;0,39207711685704;0;0;0,193803179477934;0,161414687190592;0,593037797776338;0,776119402985075;0,374466559021023;0,376747573465572;0,197581470127771;0,506637680461735;0,364872460436098;"DD";0,3908522;0,4839397;0;0;0,25;1
"Chaetodon_octofasciatus";"Chaetodon_octofasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,629998069156383;0,313057929669857;0,999999999999998;0,999723589841554;1;0,377773078910473;0,222222222222222;0,809477502703311;0,509777947368589;0,756276993559026;0,274871605899187;0,402724147177965;0;0,592663983407729;0,805970149253731;0,506692008521605;0,456105998570086;0,374369441280631;0,602454603483881;0,510496906865041;"LC";0,4040697;0,4684976;0;0;0,25;1
"Chaetodon_ornatissimus";"Chaetodon_ornatissimus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,770373528849128;0,283205182793418;0,999999999999998;0,999723589841554;1;0,476518564099409;0,481481481481481;0,580527369413198;0,692733821611658;0,932818122372723;0,319116052112065;0,428182563966972;0,349521821851847;0,603841500803333;0,81592039800995;0,680856526247276;0,570245981728008;0,491990792205139;0,736604741347094;0,644992231287813;"LC";0,422497;0,4802852;0,4;0;0,25;1
"Chaetodon_oxycephalus";"Chaetodon_oxycephalus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,504279254515582;0,302639420320722;0,999999999999998;0,999723589841554;1;0,51965347592873;0,555555555555555;0,729948428649816;0,393700279079581;0;0;0,212551071392454;0,153936829306408;0,580217042212783;0,751243781094527;0;0,269528581114315;0,198373236176128;0,290469615607192;0,249819301238483;"LC";0,4539545;0,518972;0;0;0,25;1
"Chaetodon_paucifasciatus";"Chaetodon_paucifasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,71123976697578;0,248230130459537;0,999999999999998;0,999723589841554;1;0,407571278068;0,444444444444444;0,520046346123909;0,422000089884365;0,81907832025851;0,274871605899187;0,328787182943902;0,220676090842276;0,612671894544706;0,756218905472637;0,602654030552167;0,444953406357812;0,401124318074055;0,64296761417382;0,546431143874449;"LC";0,4875042;0,5183611;0;0;0,25;1
"Chaetodon_pelewensis";"Chaetodon_pelewensis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,74566118879181;0,256818640558201;0,999999999999998;0,999723589841554;1;0,385664201571009;0,333333333333333;0,458260973056262;0,628469960854775;0;0;0,252346415911395;0,272433400746751;0,67418492913009;0,805970149253731;0,333817768897912;0,320229991833763;0,245226893708072;0,482782285455752;0,377580998748105;"LC";0,4246399;0,5191876;0;0;0,25;1
